Label,Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeEducation,AgeMoneyly,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
0,1,5,3,2060,4,2,3,2,0,2,3,4,0,5,2,3,4,2,0,0,11.538461538461538,228,21,11,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,3,4,1115,3,2,4,2,3,2,3,4,3,6,2,3,0,0,0,0,11.764705882352942,175,28,11,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,2,2,1140,4,3,3,2,2,2,3,4,0,5,3,2,3,2,0,2,5.882352941176471,355,29,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,27,4,1728,4,3,3,2,2,2,3,2,1,17,3,3,7,7,0,7,11.428571428571429,589,18,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,6,3,1402,1,2,3,2,1,2,3,1,0,20,3,1,20,7,1,8,6.976744186046512,189,23,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,2,3,117,3,2,4,2,1,2,3,1,3,11,3,3,11,10,10,8,10.0,276,19,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,1,4,1903,2,4,1,2,2,2,3,4,1,10,5,3,2,0,2,2,9.090909090909092,457,34,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,12,3,1768,2,3,2,2,8,2,4,2,3,7,6,2,5,3,0,4,7.142857142857143,197,35,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,3,3,562,3,3,4,2,4,2,3,3,1,9,3,1,5,3,1,4,10.0,209,21,10,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,22,4,567,3,3,1,2,0,2,3,3,0,10,3,3,9,8,7,8,13.333333333333334,841,20,7,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,10,1,1006,3,3,3,2,0,2,3,2,1,3,0,2,2,1,0,2,2.6315789473684212,211,35,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,1,4,1427,2,1,3,2,1,2,3,2,0,1,3,3,1,0,0,0,12.903225806451612,43,30,7,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,2,4,1070,3,2,3,2,6,2,3,2,1,13,4,3,9,4,7,0,7.407407407407407,395,41,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,15,4,1576,3,3,1,2,8,2,3,4,1,10,3,2,8,2,7,6,8.333333333333334,147,38,8,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,8,2,1461,4,4,2,2,9,2,3,4,0,8,3,3,3,2,0,2,6.451612903225806,272,23,10,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
0,1,15,4,1975,2,3,1,2,0,2,3,1,0,21,3,3,20,8,11,10,10.256410256410257,1026,18,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,8,3,707,4,4,2,2,0,2,4,3,1,4,4,3,3,2,1,2,12.0,776,21,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,4,1047,2,4,4,2,0,2,3,4,1,16,2,2,15,1,0,9,11.764705882352942,1144,18,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,1,2,1,667,3,3,1,2,0,2,3,2,1,5,3,3,4,3,0,2,3.7037037037037037,337,22,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,20,3,1460,2,1,1,2,2,2,3,2,1,24,2,3,7,7,0,7,6.666666666666667,241,21,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,9,3,218,4,3,2,2,6,2,3,4,1,6,1,1,2,2,2,2,11.11111111111111,224,21,10,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,2,2,1857,4,3,4,2,3,2,3,3,1,12,4,2,9,8,4,7,4.3478260869565215,559,34,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,20,2,1818,4,3,2,2,0,2,3,3,0,6,3,3,5,1,1,4,7.6923076923076925,247,20,9,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,3,600,2,3,3,2,9,2,3,3,0,15,2,3,11,9,6,9,8.571428571428571,404,20,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,13,3,829,3,3,2,2,4,2,3,2,1,8,2,3,5,2,0,4,8.333333333333334,178,28,7,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,7,3,262,4,4,4,2,4,2,3,4,3,7,3,4,5,4,2,2,6.976744186046512,194,36,12,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,1,2,4,1692,4,3,2,2,1,2,3,1,0,1,2,3,1,0,0,0,12.5,130,31,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,25,3,1108,1,2,2,2,4,2,4,2,0,5,0,3,2,2,2,2,9.090909090909092,140,28,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,1,3,956,3,2,1,2,1,2,3,2,0,7,2,3,7,7,0,7,11.538461538461538,330,19,6,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,25,3,1306,2,3,2,2,3,2,4,3,0,22,4,3,0,0,0,0,6.666666666666667,1204,23,7,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,1,4,2,53,3,3,4,2,1,2,3,3,1,1,3,3,1,0,0,0,5.714285714285714,167,34,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,8,2,865,3,4,3,2,5,2,3,3,1,9,3,2,5,3,1,3,6.25,646,23,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,10,3,1979,3,3,3,2,4,2,4,3,1,13,2,4,11,7,4,8,9.67741935483871,1067,18,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,8,3,83,3,3,3,2,1,2,3,2,3,17,2,3,17,14,12,8,8.333333333333334,841,19,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,1,2,3,787,4,3,1,2,5,2,3,4,1,24,2,3,5,2,1,4,5.454545454545454,1083,31,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,1,3,1954,1,3,1,2,0,2,3,1,1,6,5,2,5,3,0,2,10.344827586206897,555,23,3,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,24,1,2014,1,3,4,2,7,2,3,1,0,18,2,3,7,7,1,7,2.5641025641025643,316,21,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,10,4,1055,3,3,3,2,1,2,3,4,1,1,2,3,1,1,0,0,11.764705882352942,195,33,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
0,1,1,3,1677,3,3,3,2,4,2,3,1,0,23,2,3,8,7,0,0,6.122448979591836,941,26,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,1,11,3,85,2,2,2,2,1,2,3,3,0,6,3,3,6,5,0,3,8.333333333333334,361,30,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1,1,5,3,142,3,2,3,2,1,2,3,4,0,6,1,3,6,4,0,3,12.0,459,19,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,7,3,845,3,3,3,2,3,2,4,2,0,17,3,4,8,5,1,6,8.571428571428571,876,18,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,8,2,395,4,3,4,2,1,2,4,4,0,5,3,3,5,3,0,2,7.142857142857143,354,23,12,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,1,3,1315,3,1,4,2,0,2,3,1,3,10,6,3,9,8,7,5,10.714285714285714,238,18,8,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,8,2,1794,3,3,2,2,2,2,3,3,0,19,4,2,10,0,4,7,5.405405405405405,330,18,8,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,1,9,4,1949,1,4,2,2,1,2,4,2,0,5,3,3,5,4,0,2,11.11111111111111,312,31,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,2,1,604,2,3,4,2,4,2,3,3,0,10,2,4,6,5,0,5,3.225806451612903,636,21,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,16,2,1886,4,2,2,2,0,2,3,4,0,4,2,3,3,2,0,2,5.714285714285714,273,31,10,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,4,3,514,3,3,4,2,9,2,4,3,0,3,4,3,1,0,0,0,10.0,228,27,10,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,9,3,717,4,2,2,2,1,2,3,2,0,9,3,4,8,7,7,7,8.823529411764707,507,25,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,29,5,79,4,3,4,2,1,2,3,4,0,10,2,3,10,3,9,9,13.157894736842104,189,28,12,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,2,3,24,4,3,4,2,5,2,3,3,0,6,3,3,3,2,1,2,7.894736842105263,311,32,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1,4,4,1435,1,2,4,2,1,2,3,3,0,10,2,2,10,4,1,8,11.11111111111111,322,26,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,1,8,1,1684,4,2,3,2,1,2,3,1,0,5,2,3,5,4,1,2,4.3478260869565215,346,18,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0,1,4,3,2064,2,4,2,2,1,2,4,2,1,6,0,3,6,2,0,3,11.11111111111111,909,21,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,1,22,3,577,4,1,3,2,0,2,3,3,0,6,2,3,5,4,4,3,8.571428571428571,120,29,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,9,2,1940,2,3,4,2,2,2,3,4,2,10,0,4,5,2,0,3,5.2631578947368425,376,28,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,1,3,2,727,3,3,4,2,3,2,3,4,0,10,6,3,7,7,7,7,6.25,1046,22,11,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
0,1,9,1,758,2,3,1,2,1,2,3,4,1,5,2,4,4,3,0,2,4.3478260869565215,326,18,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,13,4,859,2,3,4,2,2,2,3,3,1,8,3,2,5,2,0,3,12.5,412,24,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,2,1,1096,4,3,2,2,3,2,3,2,1,23,4,3,3,2,1,2,1.8181818181818181,598,32,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,1,2,3,575,1,3,3,2,6,2,3,3,0,26,2,1,3,2,0,1,6.521739130434782,1164,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,28,3,573,3,2,1,2,4,2,3,4,0,22,5,4,18,13,13,11,5.0,342,38,8,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,9,3,1752,2,1,2,2,1,2,3,3,0,2,3,3,2,2,2,2,10.344827586206897,95,27,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
0,1,1,3,887,3,3,1,2,2,2,3,2,1,7,2,3,4,2,0,2,6.122448979591836,219,42,6,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,12,3,1167,3,3,1,2,0,2,3,2,0,22,2,2,21,9,13,14,7.142857142857143,982,20,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,1,1,3,314,3,3,3,2,1,2,3,1,0,10,3,4,10,7,0,8,8.571428571428571,753,25,7,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,1,6,3,474,3,4,1,2,4,2,3,1,2,13,2,3,7,7,6,7,8.108108108108109,645,24,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,24,4,1689,2,4,4,2,3,2,3,3,0,11,2,3,4,3,1,2,7.547169811320755,528,42,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,10,3,1640,2,3,2,2,1,2,3,1,1,8,2,1,8,4,7,7,8.108108108108109,319,29,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,22,5,1539,3,1,4,2,1,2,3,4,0,32,2,3,32,6,13,9,10.0,288,18,11,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
0,1,2,4,126,1,3,3,2,9,2,3,1,1,16,5,1,4,3,0,3,7.407407407407407,752,38,5,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,3,3,644,1,3,2,2,1,2,3,3,1,32,2,3,32,5,10,7,6.0,1092,18,6,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,4,3,1363,4,3,4,2,1,2,3,3,0,11,2,3,10,9,0,8,6.25,493,37,11,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
0,1,3,2,690,2,3,3,2,1,2,3,1,1,6,5,2,6,0,1,2,6.896551724137931,575,23,6,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,5,3,1352,3,3,2,2,1,2,3,2,1,33,2,3,33,9,0,10,5.882352941176471,825,18,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,5,2,1939,1,4,3,2,3,2,3,1,0,8,2,3,4,1,0,3,6.25,304,24,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,2,4,927,2,1,4,2,4,2,3,3,1,10,1,2,7,7,1,0,9.75609756097561,67,31,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,1,3,3,303,4,3,1,2,2,2,3,4,1,16,4,3,6,2,0,5,5.555555555555555,330,38,9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,17,2,643,4,2,2,2,1,2,4,4,1,1,2,3,1,0,0,0,8.333333333333334,177,23,10,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,16,1,1479,4,3,3,2,8,2,3,3,2,4,2,2,2,1,2,2,3.3333333333333335,530,26,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,5,2,369,2,4,1,2,1,2,3,4,2,6,2,3,6,3,1,5,8.0,640,19,7,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1,1,3,249,3,2,3,2,2,2,3,4,1,5,2,2,3,2,0,2,6.0,147,45,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,13,3,1234,3,2,2,2,1,2,4,3,1,2,2,3,2,2,2,2,9.375,171,30,8,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,22,3,1392,4,3,4,2,3,2,3,1,2,12,4,2,6,2,3,3,7.317073170731708,400,29,9,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,1,9,2,195,4,1,4,2,0,2,3,4,3,9,2,4,8,7,0,7,6.25,145,23,12,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,4,3,1882,3,3,4,2,2,2,3,4,3,9,3,3,5,3,1,0,8.823529411764707,857,25,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,1,4,1580,2,3,4,2,9,2,3,2,1,9,3,2,2,2,2,1,11.764705882352942,483,25,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,9,2,1298,3,3,3,2,7,2,3,3,0,10,3,3,8,4,1,7,6.666666666666667,469,20,9,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,2,4,1061,2,3,3,2,2,2,3,4,1,29,2,2,8,1,7,7,8.0,1154,21,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,6,4,661,2,2,4,2,4,2,3,3,1,21,3,2,1,0,0,0,9.30232558139535,773,22,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,3,3,1581,1,3,4,2,1,2,4,1,0,1,5,3,1,0,0,0,11.538461538461538,237,25,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,8,4,433,3,2,2,2,2,2,3,1,0,11,3,2,8,2,7,7,7.6923076923076925,190,41,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,4,2,1288,3,4,1,2,1,2,3,4,2,26,4,2,25,9,14,13,4.545454545454546,1744,18,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,8,3,897,1,3,4,2,5,2,3,3,1,28,3,3,2,0,2,2,5.660377358490566,669,25,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,11,3,226,3,3,2,2,3,2,3,2,0,21,5,3,5,4,4,4,6.0,1195,29,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,1,10,3,1867,4,2,2,2,4,2,3,4,0,29,3,3,22,10,12,9,6.25,819,19,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,5,4,338,3,2,4,2,1,2,3,3,1,2,2,2,2,2,0,2,12.121212121212121,176,31,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,11,4,813,4,3,3,2,8,2,4,2,1,9,3,3,5,2,1,4,7.6923076923076925,181,43,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,1,2,4,38,2,3,1,2,3,2,3,4,0,22,2,2,2,2,2,1,8.695652173913043,1235,24,7,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
0,1,10,4,1615,3,4,4,2,1,2,3,1,1,9,3,3,9,7,7,2,11.764705882352942,555,25,8,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,29,4,1101,1,2,3,2,1,2,4,2,0,14,4,3,13,7,3,8,12.121212121212121,273,19,6,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,1,2,3,1296,4,2,4,2,1,2,3,2,1,2,2,3,2,2,2,2,10.714285714285714,276,26,10,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,7,2,1085,2,4,3,2,1,2,3,3,0,10,3,3,10,6,0,8,4.878048780487805,329,31,8,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,2,4,1849,1,3,4,2,1,2,4,3,1,7,5,3,7,7,7,7,9.30232558139535,395,36,8,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,1,3,1564,4,2,1,2,1,2,3,2,0,3,3,3,3,0,1,2,8.571428571428571,140,32,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,2,4,1324,4,3,3,2,1,2,3,1,1,10,5,2,10,8,9,6,12.903225806451612,953,21,8,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,2,3,1675,4,2,2,2,1,2,4,2,0,4,3,3,4,3,3,3,7.894736842105263,128,34,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
0,1,1,3,969,2,2,4,2,0,2,3,1,0,6,3,3,5,0,1,4,9.090909090909092,421,27,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
0,1,2,1,1496,2,3,3,2,5,2,3,2,0,16,2,2,2,2,2,2,2.272727272727273,696,28,7,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,1,11,2,26,1,4,3,2,0,2,3,4,1,5,5,2,4,2,1,3,8.333333333333334,668,19,8,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,1,20,2,248,2,3,2,2,1,2,4,4,0,4,5,2,4,3,0,2,4.878048780487805,229,37,8,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
0,1,1,3,1349,3,3,1,2,0,2,3,4,1,10,2,3,9,3,1,7,7.317073170731708,300,31,8,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,1,3,3,746,4,3,3,2,9,2,3,4,2,28,2,2,22,2,11,13,6.382978723404255,878,19,11,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,1,19,3,1285,3,3,2,2,4,2,3,3,2,15,2,4,11,8,5,10,8.823529411764707,392,19,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,1,3,3,894,3,4,4,2,2,2,3,2,1,17,1,2,5,3,1,3,7.142857142857143,498,25,9,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4,380,1,3,4,2,2,2,3,1,2,15,2,3,5,2,0,2,10.81081081081081,1102,22,6,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,4,2,2025,4,3,2,2,7,2,3,2,3,18,3,3,4,2,0,2,5.555555555555555,427,18,8,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,1,11,3,1971,1,3,3,2,1,2,3,2,1,10,1,3,10,9,0,9,6.976744186046512,523,33,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1,25,3,1220,2,3,3,2,1,2,3,1,1,10,3,2,10,7,0,1,9.090909090909092,412,23,6,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
